time	Qdflat(1)	tau(1)	hru_ea(1)	hru_rh(1)	hru_t(1)
units	(W/m^2)	()	(kPa)	(%)	(°C)
43496.375	17.763	0.287642	0.443729	87.675	-2.266
43496.41667	126.665	0.287642	0.438371	90.4	-2.775
43496.45833	245.923	0.287642	0.432207	91.675	-3.10925
43496.5	331.28	0.287642	0.434696	90.975	-2.95025
43496.54167	370.222	0.287642	0.433349	92.3	-3.1585
43496.58333	358.593	0.287642	0.429448	91.475	-3.15925
43496.625	297.575	0.287642	0.422582	88.875	-3.0085
43496.66667	194.334	0.287642	0.418366	88.2	-3.037
43496.70833	69.7259	0.287642	0.41266	87.575	-3.1155
43496.75	0.89992	0.287642	0.408129	86.725	-3.13075
43496.79167	0	0.287642	0.40614	85.3	-2.99225
43496.83333	0	0.287642	0.40631	84.975	-2.942
43496.875	0	0.287642	0.406512	84.425	-2.859
43496.91667	0	0.287642	0.407067	85.475	-2.9895
43496.95833	0	0.287642	0.41055	87.175	-3.122
43497	0	0.287642	0.410924	88.1	-3.23625
43497.04167	0	0.295103	0.413042	88.25	-3.1955
43497.08333	0	0.295103	0.412971	88.7	-3.25775
43497.125	0	0.295103	0.41119	88.2	-3.242
43497.16667	0	0.295103	0.408634	87.85	-3.26875
43497.20833	0	0.295103	0.407147	86.5	-3.1285
43497.25	0	0.295103	0.407215	86.95	-3.188
43497.29167	0	0.295103	0.408853	87.925	-3.2725
43497.33333	0	0.295103	0.404599	85.575	-3.0755
43497.375	19.6086	0.295103	0.404839	85.85	-3.1065
43497.41667	131.149	0.295103	0.410813	89.1	-3.373
43497.45833	251.065	0.295103	0.403497	88.35	-3.4855
43497.5	336.671	0.295103	0.39312	89.975	-4.00775
43497.54167	374.497	0.295103	0.371307	90.05	-4.68775
43497.58333	363.876	0.295103	0.361874	88.775	-4.822
43497.625	302.878	0.295103	0.356919	92.9	-5.51275
43497.66667	199.263	0.295103	0.34785	94.425	-6.00075
43497.70833	73.5226	0.295103	0.350128	98.175	-6.376
43497.75	1.32085	0.295103	0.344586	98.2	-6.56325
43497.79167	0	0.295103	0.216313	100	-12.0291
43497.83333	0	0.295103	0.122145	93.575	-17.495
43497.875	0	0.295103	0.0851201	99.675	-21.9075
43497.91667	0	0.295103	0.0848992	98.4	-21.8025
43497.95833	0	0.295103	0.0816189	96.8	-22.0375
43498	0	0.295103	0.0726222	97.9	-23.3375
43498.04167	0	0.248792	0.0822864	97.975	-22.0775
43498.08333	0	0.248792	0.0738548	96.65	-23.0375
43498.125	0	0.248792	0.0738927	100	-23.3767
43498.16667	0	0.248792	0.0714471	100	-23.7158
43498.20833	0	0.248792	0.0682126	98.75	-24.055
43498.25	0	0.248792	0.0830187	100	-22.1957
43498.29167	0	0.248792	0.0772865	100	-22.9226
43498.33333	0	0.248792	0.0725501	100	-23.5616
43498.375	21.709	0.248792	0.0686382	100	-24.1188
43498.41667	135.748	0.248792	0.0661849	100	-24.4833
43498.45833	256.309	0.248792	0.0614402	100	-25.2249
43498.5	342.162	0.248792	0.0556342	100	-26.2073
43498.54167	379.574	0.248792	0.0529637	100	-26.6912
43498.58333	368.917	0.248792	0.0529411	100	-26.6954
43498.625	308.281	0.248792	0.0528847	100	-26.7059
43498.66667	204.297	0.248792	0.0507798	100	-27.1039
43498.70833	77.4514	0.248792	0.0497244	100	-27.3092
43498.75	1.75969	0.248792	0.0474895	100	-27.7575
43498.79167	0	0.248792	0.0475304	100	-27.7491
43498.83333	0	0.248792	0.0488779	100	-27.4768
43498.875	0	0.248792	0.0495647	100	-27.3406
43498.91667	0	0.248792	0.0572273	100	-25.9287
43498.95833	0	0.248792	0.058329	100	-25.7402
43499	0	0.248792	0.0592744	100	-25.581
43499.04167	0	0.115184	0.059942	100	-25.47
43499.08333	0	0.115184	0.0596388	100	-25.5202
43499.125	0	0.115184	0.0578002	100	-25.8303
43499.16667	0	0.115184	0.0575802	100	-25.868
43499.20833	0	0.115184	0.0566957	100	-26.0209
43499.25	0	0.115184	0.0559543	100	-26.1508
43499.29167	0	0.115184	0.0532356	100	-26.641
43499.33333	0	0.115184	0.0506928	100	-27.1207
43499.375	23.8884	0.115184	0.0502065	100	-27.2149
43499.41667	140.461	0.115184	0.0491515	100	-27.4223
43499.45833	261.652	0.115184	0.046267	100	-28.011
43499.5	347.749	0.115184	0.0474792	100	-27.7596
43499.54167	384.924	0.115184	0.0476944	100	-27.7156
43499.58333	374.231	0.115184	0.0476841	100	-27.7177
43499.625	313.782	0.115184	0.046277	100	-28.0089
43499.66667	209.435	0.115184	0.0454158	100	-28.1911
43499.70833	81.5113	0.115184	0.0449956	100	-28.2812
43499.75	2.35151	0.115184	0.0447335	100	-28.3378
43499.79167	0	0.115184	0.0398048	100	-29.4627
43499.83333	0	0.115184	0.0329915	100	-31.2496
43499.875	0	0.115184	0.0378423	100	-29.9466
43499.91667	0	0.115184	0.0449956	100	-28.2812
43499.95833	0	0.115184	0.0627875	100	-25.0091
43500	0	0.115184	0.0670918	100	-24.3471
43500.04167	0	0.219853	0.0745818	95.575	-22.825
43500.08333	0	0.219853	0.0666998	100	-24.4058
43500.125	0	0.219853	0.0617517	100	-25.1746
43500.16667	0	0.219853	0.0584278	100	-25.7234
43500.20833	0	0.219853	0.0571546	100	-25.9413
43500.25	0	0.219853	0.0553041	100	-26.266
43500.29167	0	0.219853	0.058626	100	-25.6899
43500.33333	0	0.219853	0.05945	100	-25.5517
43500.375	26.1903	0.219853	0.0629197	100	-24.9881
43500.41667	145.284	0.219853	0.0628271	100	-25.0028
43500.45833	267.093	0.219853	0.0683167	98.95	-24.06
43500.5	353.258	0.219853	0.0716948	99.125	-23.5925
43500.54167	390.716	0.219853	0.0703431	98.3	-23.7
43500.58333	379.643	0.219853	0.0734931	98.025	-23.23
43500.625	319.377	0.219853	0.0734484	97.675	-23.2
43500.66667	214.673	0.219853	0.0722032	96.4	-23.24
43500.70833	85.6802	0.219853	0.0775328	95.425	-22.415
43500.75	3.03981	0.219853	0.0733065	93.825	-22.8125
43500.79167	0	0.219853	0.075404	92.35	-22.365
43500.83333	0	0.219853	0.0756499	90.25	-22.0975
43500.875	0	0.219853	0.0805023	88.6	-21.2725
43500.91667	0	0.219853	0.0861282	86.175	-20.29
43500.95833	0	0.219853	0.0888854	84.85	-19.8025
43501	0	0.219853	0.0954497	84.75	-19.0475
43501.04167	0	0.174549	0.101628	85.5	-18.4825
43501.08333	0	0.174549	0.106997	83.95	-17.7475
43501.125	0	0.174549	0.0998254	91	-19.3225
43501.16667	0	0.174549	0.090055	94.275	-20.7575
43501.20833	0	0.174549	0.0771635	98.3	-22.765
43501.25	0	0.174549	0.0764549	98.825	-22.9125
43501.29167	0	0.174549	0.0699036	98.5881	-23.7925
43501.33333	0	0.174549	0.0633523	97.55	-24.6725
43501.375	28.7542	0.174549	0.0820005	100	-22.3214
43501.41667	150.217	0.174549	0.0801139	100	-22.5581
43501.45833	272.629	0.174549	0.0827121	100	-22.2334
43501.5	358.69	0.174549	0.0776228	100	-22.8787
43501.54167	396.598	0.174549	0.0716801	100	-23.6831
43501.58333	385.321	0.174549	0.068067	100	-24.2026
43501.625	325.066	0.174549	0.0672745	100	-24.3199
43501.66667	220.011	0.174549	0.074273	100	-23.3249
43501.70833	89.9829	0.174549	0.0755622	100	-23.151
43501.75	3.75803	0.174549	0.0792428	100	-22.6692
43501.79167	0	0.174549	0.0785912	100	-22.753
43501.83333	0	0.174549	0.0779283	100	-22.8389
43501.875	0	0.174549	0.0909221	99.6346	-21.2279
43501.91667	0	0.174549	0.0873402	84.2106	-19.9061
43501.95833	0	0.174549	0.0565173	78.94	-23.695
43502	0	0.174549	0.0649657	79.605	-22.37
43502.04167	0	0.513873	0.0743846	77.55	-20.715
43502.08333	0	0.513873	0.0730429	76.8375	-20.8075
43502.125	0	0.513873	0.0629921	80.8625	-22.8425
43502.16667	0	0.513873	0.0661272	81.2675	-22.4
43502.20833	0	0.513873	0.0629698	80.595	-22.8125
43502.25	0	0.513873	0.0645374	79.0025	-22.36
43502.29167	0	0.513873	0.0642721	76.94	-22.1325
43502.33333	0	0.513873	0.0605945	75.13	-22.49
43502.375	31.423	0.513873	0.062036	72.3775	-21.87
43502.41667	155.257	0.513873	0.0639624	68.2225	-20.95
43502.45833	278.257	0.513873	0.0617576	67.0825	-21.1375
43502.5	364.386	0.513873	0.0585116	70.285	-22.1675
43502.54167	402.569	0.513873	0.0614239	66.7525	-21.1425
43502.58333	390.918	0.513873	0.0643827	66.9925	-20.695
43502.625	330.845	0.513873	0.0709553	66.38	-19.5925
43502.66667	225.445	0.513873	0.0758046	66.97	-18.995
43502.70833	94.4026	0.513873	0.0852098	76.55	-19.17
43502.75	4.67351	0.513873	0.0958585	84.525	-18.975
43502.79167	0	0.513873	0.10622	92.55	-18.85
43502.83333	0	0.513873	0.117303	93.975	-17.9675
43502.875	0	0.513873	0.125592	91.7	-16.985
43502.91667	0	0.513873	0.132341	87.925	-15.9775
43502.95833	0	0.513873	0.119378	90.425	-17.375
43503	0	0.513873	0.123311	89.675	-16.9425
43503.04167	0	0.290985	0.146749	80.52	-13.91
43503.08333	0	0.290985	0.1505	83.225	-13.995
43503.125	0	0.290985	0.152973	93.8	-15.115
43503.16667	0	0.290985	0.14769	98.95	-16.0675
43503.20833	0	0.290985	0.139823	99.65	-16.7275
43503.25	0	0.290985	0.131655	98.625	-17.2575
43503.29167	0	0.290985	0.129971	99.5	-17.4875
43503.33333	0	0.290985	0.12996	99.75	-17.515
43503.375	34.2452	0.290985	0.12991	99.9	-17.535
43503.41667	160.402	0.290985	0.12515	100	-17.94
43503.45833	283.976	0.290985	0.120029	100	-18.38
43503.5	370.171	0.290985	0.114826	100	-18.845
43503.54167	408.625	0.290985	0.106786	99.9	-19.5925
43503.58333	396.776	0.290985	0.104044	99.8	-19.8525
43503.625	336.711	0.290985	0.0972133	99.55	-20.53
43503.66667	230.973	0.290985	0.0964698	99.75	-20.63
43503.70833	98.9409	0.290985	0.0899399	99.325	-21.3075
43503.75	5.6805	0.290985	0.0801217	99	-22.455
43503.79167	0	0.290985	0.0672507	98.8	-24.2025
43503.83333	0	0.290985	0.063873	98.475	-24.685
43503.875	0	0.290985	0.0648136	97.8714	-24.4775
43503.91667	0	0.290985	0.0657542	97.2544	-24.27
43503.95833	0	0.290985	0.0666948	96.625	-24.0625
43504	0	0.290985	0.0639286	94.625	-24.2775
43504.04167	0	0.214993	0.063282	91.225	-24.0125
43504.08333	0	0.214993	0.0607322	88.25	-24.0925
43504.125	0	0.214993	0.0869085	96.8634	-21.4018
43504.16667	0	0.214993	0.0823581	99.2247	-22.1978
43504.20833	0	0.214993	0.0775266	100	-22.8912
43504.25	0	0.214993	0.0731862	100	-23.4736
43504.29167	0	0.214993	0.0700563	100	-23.9135
43504.33333	0	0.214993	0.0626555	100	-25.03
43504.375	37.3195	0.214993	0.0560019	100	-26.1424
43504.41667	165.65	0.214993	0.0543823	100	-26.4315
43504.45833	289.783	0.214993	0.0528621	100	-26.7101
43504.5	375.87	0.214993	0.0507472	100	-27.1102
43504.54167	414.763	0.214993	0.0484491	100	-27.5627
43504.58333	402.891	0.214993	0.0466377	100	-27.9335
43504.625	342.491	0.214993	0.0462371	100	-28.0173
43504.66667	236.593	0.214993	0.0484491	100	-27.5627
43504.70833	103.603	0.214993	0.0475406	100	-27.747
43504.75	6.73137	0.214993	0.048543	100	-27.5438
43504.79167	0	0.214993	0.0487939	100	-27.4936
43504.83333	0	0.214993	0.0535772	100	-26.5781
43504.875	0	0.214993	0.0601194	100	-25.4406
43504.91667	0	0.214993	0.0671059	100	-24.345
43504.95833	0	0.214993	0.0782672	100	-22.7949
43505	0	0.214993	0.0833811	95.4352	-21.6741
43505.04167	0	0.279236	0.0830618	90.9098	-21.2154
43505.08333	0	0.279236	0.0839083	92.4	-21.2782
43505.125	0	0.279236	0.0867099	100	-21.7516
43505.16667	0	0.279236	0.0803952	100	-22.5225
43505.20833	0	0.279236	0.0771907	100	-22.9352
43505.25	0	0.279236	0.073613	100	-23.4149
43505.29167	0	0.279236	0.0679959	100	-24.2131
43505.33333	0	0.279236	0.0640406	100	-24.8122
43505.375	40.5136	0.279236	0.0673731	100	-24.3052
43505.41667	170.998	0.279236	0.06058	82.5	-23.44
43505.45833	295.674	0.279236	0.0695376	81.6675	-21.9375
43505.5	381.825	0.279236	0.0753331	79.9225	-20.895
43505.54167	420.981	0.279236	0.0777812	76.575	-20.1225
43505.58333	409.086	0.279236	0.0770329	75.02	-20.01
43505.625	348.356	0.279236	0.076127	73.8525	-19.97
43505.66667	242.303	0.279236	0.0725999	74.345	-20.53
43505.70833	108.368	0.279236	0.0698607	73.74	-20.8425
43505.75	8.04735	0.279236	0.0680978	75.0025	-21.28
43505.79167	0	0.279236	0.0667987	75.185	-21.5025
43505.83333	0	0.279236	0.0670536	73.1725	-21.185
43505.875	0	0.279236	0.0673581	70.995	-20.8275
43505.91667	0	0.279236	0.0667466	70.985	-20.92
43505.95833	0	0.279236	0.0687962	74.7825	-21.145
43506	0	0.279236	0.074288	71.895	-19.945
43506.04167	0	0.2521	0.0777014	66.4375	-18.6525
43506.08333	0	0.2521	0.0768416	70.065	-19.325
43506.125	0	0.2521	0.0729764	77.9125	-20.96
43506.16667	0	0.2521	0.0714563	89.1	-22.5475
43506.20833	0	0.2521	0.0798369	97.3	-22.315
43506.25	0	0.2521	0.0771545	98.75	-22.8125
43506.29167	0	0.2521	0.0729902	98.25	-23.3225
43506.33333	0	0.2521	0.0660569	99.45	-24.4475
43506.375	43.9244	0.2521	0.0749539	100	-23.2327
43506.41667	176.443	0.2521	0.0698958	100	-23.9365
43506.45833	301.649	0.2521	0.0713378	100	-23.7312
43506.5	387.86	0.2521	0.0749073	100	-23.239
43506.54167	427.277	0.2521	0.0792101	100	-22.6734
43506.58333	415.359	0.2521	0.0711598	100	-23.7564
43506.625	354.303	0.2521	0.0662959	100	-24.4665
43506.66667	248.1	0.2521	0.0642292	100	-24.7829
43506.70833	113.251	0.2521	0.0635313	100	-24.8918
43506.75	9.43846	0.2521	0.0629594	100	-24.9819
43506.79167	0	0.2521	0.0652482	100	-24.6257
43506.83333	0	0.2521	0.0745818	100	-23.283
43506.875	0	0.2521	0.083515	100	-22.135
43506.91667	0	0.2521	0.0672589	98.1	-24.13
43506.95833	0	0.2521	0.0658944	97.925	-24.3175
43507	0	0.2521	0.0767353	97.25	-22.7125
43507.04167	0	0.258294	0.0893683	91.45	-20.5225
43507.08333	0	0.258294	0.0789761	86.225	-21.19
43507.125	0	0.258294	0.0711079	90.675	-22.775
43507.16667	0	0.258294	0.0653814	94.675	-24.0575
43507.20833	0	0.258294	0.0659445	96.375	-24.15
43507.25	0	0.258294	0.0682123	97.625	-23.94
43507.29167	0	0.258294	0.068386	97.025	-23.8525
43507.33333	0	0.258294	0.0684679	97.65	-23.905
43507.375	47.5647	0.258294	0.0745051	98.275	-23.1175
43507.41667	181.983	0.258294	0.0977786	86.9425	-19.0625
43507.45833	307.704	0.258294	0.0840646	94.25	-21.4625
43507.5	393.973	0.258294	0.0799932	96.325	-22.1925
43507.54167	433.646	0.258294	0.07516	98.65	-23.0675
43507.58333	421.706	0.258294	0.0763117	99.275	-22.9775
43507.625	360.33	0.258294	0.0834493	98.15	-21.9525
43507.66667	253.981	0.258294	0.0916736	98.375	-21.0125
43507.70833	118.249	0.258294	0.0726936	97.875	-23.325
43507.75	10.9184	0.258294	0.0748796	98.513	-23.0912
43507.79167	0	0.258294	0.0770655	99.075	-22.8575
43507.83333	0	0.258294	0.0807095	98.775	-22.3575
43507.875	0	0.258294	0.0833936	97.725	-21.915
43507.91667	0	0.258294	0.0848214	75.1512	-19.025
43507.95833	0	0.258294	0.127369	85.875	-16.135
43508	0	0.258294	0.131687	79.45	-14.94
43508.04167	0	0.262492	0.118369	82.2125	-16.4525
43508.08333	0	0.262492	0.113156	83.775	-17.1325
43508.125	0	0.262492	0.107669	88.875	-18.2825
43508.16667	0	0.262492	0.100703	93.175	-19.4775
43508.20833	0	0.262492	0.101338	95.1	-19.625
43508.25	0	0.262492	0.0988317	95.925	-19.975
43508.29167	0	0.262492	0.102201	97	-19.7425
43508.33333	0	0.262492	0.108896	95.975	-18.97
43508.375	51.3296	0.262492	0.108967	96.475	-19.0175
43508.41667	187.616	0.262492	0.112249	95.475	-18.5975
43508.45833	313.836	0.262492	0.11669	97.45	-18.405
43508.5	400.161	0.262492	0.150469	86.925	-14.47
43508.54167	440.086	0.262492	0.163533	83.15	-13.0775
43508.58333	428.124	0.262492	0.159903	82.5	-13.2375
43508.625	366.432	0.262492	0.155226	83.375	-13.6775
43508.66667	259.944	0.262492	0.147682	80.8275	-13.8825
43508.70833	123.36	0.262492	0.147459	81.4875	-13.9875
43508.75	12.6339	0.262492	0.139682	78.5675	-14.18
43508.79167	0	0.262492	0.128162	81.54	-15.5125
43508.83333	0	0.262492	0.118728	85.635	-16.855
43508.875	0	0.262492	0.10487	99.7	-19.76
43508.91667	0	0.262492	0.101672	99.35	-20.045
43508.95833	0	0.262492	0.110395	98.325	-19.08
43509	0	0.262492	0.105057	95.7	-19.315
43509.04167	0	0.362748	0.120582	85.9775	-16.7325
43509.08333	0	0.362748	0.10402	79.4075	-17.4575
43509.125	0	0.362748	0.0964294	82	-18.595
43509.16667	0	0.362748	0.0839415	83.825	-20.27
43509.20833	0	0.362748	0.0852171	80.01	-19.63
43509.25	0	0.362748	0.0837406	80.615	-19.89
43509.29167	0	0.362748	0.0822709	79.525	-19.9325
43509.33333	0	0.362748	0.07659	78.7925	-20.5775
43509.375	55.3931	0.362748	0.0820378	78.71	-19.855
43509.41667	193.337	0.362748	0.0833829	78.0625	-19.6
43509.45833	320.042	0.362748	0.0770224	77.4375	-20.34
43509.5	406.593	0.362748	0.0759061	73.585	-19.9625
43509.54167	446.594	0.362748	0.0698357	71.2725	-20.495
43509.58333	434.611	0.362748	0.0698035	67.4575	-19.93
43509.625	372.608	0.362748	0.0677084	60.74	-19.155
43509.66667	265.985	0.362748	0.0652931	56.565	-18.79
43509.70833	128.58	0.362748	0.0626437	53.0925	-18.56
43509.75	14.4301	0.362748	0.0608699	53.6475	-18.97
43509.79167	0	0.362748	0.0576807	49.19	-18.625
43509.83333	0	0.362748	0.05501	43.675	-17.8725
43509.875	0	0.362748	0.0546181	39.3575	-16.845
43509.91667	0	0.362748	0.0554481	38.5925	-16.475
43509.95833	0	0.362748	0.0561036	34.6175	-15.1825
43510	0	0.362748	0.063712	32.05	-12.96
43510.04167	0	0.518575	0.0772874	35.045	-11.815
43510.08333	0	0.518575	0.0803818	35.5875	-11.55
43510.125	0	0.518575	0.0775636	36.9225	-12.3525
43510.16667	0	0.518575	0.0759839	39.5625	-13.3375
43510.20833	0	0.518575	0.075984	37.645	-12.7925
43510.25	0	0.518575	0.0837289	43.12	-13.2175
43510.29167	0	0.518575	0.0905119	48.8725	-13.735
43510.33333	0	0.518575	0.112087	63.075	-14.185
43510.375	59.6361	0.518575	0.124016	73.045	-14.68
43510.41667	199.146	0.518575	0.12754	79.025	-15.2275
43510.45833	326.32	0.518575	0.140813	84.525	-14.885
43510.5	412.922	0.518575	0.146072	88.825	-15.025
43510.54167	453.168	0.518575	0.142665	87.075	-15.065
43510.58333	441.164	0.518575	0.142637	92.475	-15.715
43510.625	378.854	0.518575	0.142961	95.425	-16.0275
43510.66667	272.103	0.518575	0.153351	99.375	-15.71
43510.70833	133.906	0.518575	0.149768	99.875	-16.0175
43510.75	16.4048	0.518575	0.153814	100	-15.745
43510.79167	0	0.518575	0.164373	100	-15.03
43510.83333	0	0.518575	0.165534	99.525	-14.9025
43510.875	0	0.518575	0.181014	95.375	-13.4675
43510.91667	0	0.518575	0.191896	93.55	-12.615
43510.95833	0	0.518575	0.212326	84.925	-10.4175
43511	0	0.518575	0.222553	81.405	-9.4125
43511.04167	0	0.271238	0.225718	81.98	-9.3325
43511.08333	0	0.271238	0.234228	86.075	-9.465
43511.125	0	0.271238	0.226493	91.875	-10.575
43511.16667	0	0.271238	0.213908	97.675	-11.8925
43511.20833	0	0.271238	0.201463	99.925	-12.805
43511.25	0	0.271238	0.197701	99.975	-13.0175
43511.29167	0	0.271238	0.21757	100	-11.965
43511.33333	0.0386044	0.271238	0.225261	100	-11.58
43511.375	64.0012	0.271238	0.226272	99.75	-11.5025
43511.41667	205.037	0.271238	0.219	100	-11.8925
43511.45833	332.497	0.271238	0.203299	99.9	-12.7025
43511.5	419.486	0.271238	0.184346	99.95	-13.78
43511.54167	459.803	0.271238	0.181334	100	-13.965
43511.58333	447.779	0.271238	0.220267	99.9	-11.8175
43511.625	385.168	0.271238	0.216069	99.85	-12.025
43511.66667	278.294	0.271238	0.200836	100	-12.8475
43511.70833	139.336	0.271238	0.180044	99.7	-14.01
43511.75	18.5767	0.271238	0.170412	99.45	-14.58
43511.79167	0	0.271238	0.137703	99.625	-16.8875
43511.83333	0	0.271238	0.134288	97.75	-16.9525
43511.875	0	0.271238	0.117551	96	-18.17
43511.91667	0	0.271238	0.121447	93.525	-17.55
43511.95833	0	0.271238	0.1377	89.9	-15.79
43512	0	0.271238	0.151561	89.125	-14.6625
43512.04167	0	0.140649	0.154754	90.25	-14.5725
43512.08333	0	0.140649	0.15436	91.825	-14.7875
43512.125	0	0.140649	0.154863	95.4	-15.165
43512.16667	0	0.140649	0.153036	98.275	-15.6125
43512.20833	0	0.140649	0.136895	100	-16.99
43512.25	0	0.140649	0.127419	99.95	-17.745
43512.29167	0	0.140649	0.119089	99.975	-18.46
43512.33333	0.292709	0.140649	0.114962	99.975	-18.83
43512.375	68.4898	0.140649	0.105206	99.9	-19.7475
43512.41667	211.01	0.140649	0.0974768	99.675	-20.515
43512.45833	338.741	0.140649	0.098185	99.625	-20.435
43512.5	426.111	0.140649	0.0947112	99.825	-20.8275
43512.54167	466.498	0.140649	0.0896766	99.3	-21.335
43512.58333	454.453	0.140649	0.0807232	99.425	-22.4225
43512.625	391.546	0.140649	0.0745753	99.1	-23.1925
43512.66667	284.556	0.140649	0.0696203	98.85	-23.86
43512.70833	144.865	0.140649	0.0707223	99.125	-23.73
43512.75	20.8333	0.140649	0.0708036	98.6	-23.665
43512.79167	0	0.140649	0.0700719	98.85	-23.795
43512.83333	0	0.140649	0.0750038	99.325	-23.1575
43512.875	0	0.140649	0.0727483	98.875	-23.42
43512.91667	0	0.140649	0.0750151	98.85	-23.1075
43512.95833	0	0.140649	0.0847729	99.05	-21.885
43513	0	0.140649	0.100982	98.225	-19.9975
43513.04167	0	0.160799	0.106554	87.725	-18.255
43513.08333	0	0.160799	0.102304	82.7	-18.0625
43513.125	0	0.160799	0.0922114	86.1	-19.5725
43513.16667	0	0.160799	0.086252	88.475	-20.5475
43513.20833	0	0.160799	0.0789907	93.225	-21.9875
43513.25	0	0.160799	0.0928518	97.25	-20.7625
43513.29167	0	0.160799	0.0999565	96.9	-19.9625
43513.33333	0.55411	0.160799	0.103873	96.2	-19.4875
43513.375	73.114	0.160799	0.104478	97.6	-19.5775
43513.41667	217.06	0.160799	0.106102	98.1	-19.47
43513.45833	345.051	0.160799	0.105404	98.75	-19.6075
43513.5	432.794	0.160799	0.104235	99.025	-19.7525
43513.54167	473.248	0.160799	0.107997	96.975	-19.165
43513.58333	461.184	0.160799	0.0983526	97.625	-20.2075
43513.625	398.158	0.160799	0.0944108	97.55	-20.6225
43513.66667	290.885	0.160799	0.0971798	97.35	-20.3025
43513.70833	150.49	0.160799	0.0928579	98.3	-20.8725
43513.75	23.3747	0.160799	0.0959646	97.325	-20.43
43513.79167	0	0.160799	0.0906304	95.2	-20.7925
43513.83333	0	0.160799	0.094489	96.2	-20.47
43513.875	0	0.160799	0.0944666	91.6	-19.965
43513.91667	0	0.160799	0.0957645	89.525	-19.585
43513.95833	0	0.160799	0.0946796	85.65	-19.2425
43514	0	0.160799	0.10361	73.9975	-16.75
43514.04167	0	0.232878	0.104133	64.015	-15.1425
43514.08333	0	0.232878	0.0984479	61.0275	-15.2325
43514.125	0	0.232878	0.0926355	65.85	-16.7
43514.16667	0	0.232878	0.0979283	72.2625	-17.0975
43514.20833	0	0.232878	0.108336	78.8775	-16.955
43514.25	0	0.232878	0.121674	83.525	-16.3275
43514.29167	0	0.232878	0.112296	88.4	-17.7825
43514.33333	0.954062	0.232878	0.112913	84.825	-17.2875
43514.375	77.8511	0.232878	0.113598	78.77	-16.435
43514.41667	223.185	0.232878	0.111966	80.1725	-16.7775
43514.45833	351.422	0.232878	0.105744	81.49	-17.5575
43514.5	439.532	0.232878	0.10888	86.65	-17.8975
43514.54167	480.051	0.232878	0.114223	86.95	-17.4275
43514.58333	467.968	0.232878	0.111785	89.3	-17.9375
43514.625	404.656	0.232878	0.120133	90.1	-17.27
43514.66667	297.279	0.232878	0.116417	87.85	-17.335
43514.70833	156.207	0.232878	0.115132	85.6	-17.1775
43514.75	26.0517	0.232878	0.117637	86.5	-17.06
43514.79167	0	0.232878	0.132948	84.075	-15.4475
43514.83333	0	0.232878	0.13863	82.4675	-14.7875
43514.875	0	0.232878	0.155341	82.9225	-13.61
43514.91667	0	0.232878	0.165163	88.875	-13.6975
43514.95833	0	0.232878	0.180509	81.905	-11.8225
43515	0	0.232878	0.187713	75.7575	-10.518
43515.04167	0	0.17719	0.183689	70.3475	-9.93
43515.08333	0	0.17719	0.182998	69.4475	-9.8275
43515.125	0	0.17719	0.177217	74.025	-10.9025
43515.16667	0	0.17719	0.177439	82.65	-12.1125
43515.20833	0	0.17719	0.180036	91.75	-13.1025
43515.25	0	0.17719	0.166613	97.525	-14.6125
43515.29167	0	0.17719	0.154712	97.725	-15.435
43515.33333	1.48637	0.17719	0.154703	97.425	-15.4025
43515.375	82.7231	0.17719	0.155898	97.95	-15.3775
43515.41667	229.381	0.17719	0.163357	95.575	-14.6075
43515.45833	358.023	0.17719	0.168609	95.1	-14.21
43515.5	446.321	0.17719	0.170393	94.725	-14.0525
43515.54167	486.904	0.17719	0.169922	96.95	-14.335
43515.58333	474.802	0.17719	0.173309	97.325	-14.1625
43515.625	411.209	0.17719	0.165543	97.775	-14.71
43515.66667	303.735	0.17719	0.151847	98.4	-15.71
43515.70833	162.013	0.17719	0.157338	97.375	-15.215
43515.75	28.8712	0.17719	0.158138	97.825	-15.21
43515.79167	0	0.17719	0.166707	98.85	-14.7525
43515.83333	0	0.17719	0.168116	92.075	-13.89
43515.875	0	0.17719	0.176931	97.125	-13.915
43515.91667	0	0.17719	0.161502	93.925	-14.5425
43515.95833	0	0.17719	0.174343	93.45	-13.655
43516	0	0.17719	0.172349	87.6725	-13.0825
43516.04167	0	0.180932	0.189864	76.4	-10.485
43516.08333	0	0.180932	0.20844	84.175	-10.525
43516.125	0	0.180932	0.200807	78.5975	-10.1748
43516.16667	0	0.180932	0.17206	83.975	-12.6275
43516.20833	0	0.180932	0.169373	90.475	-13.6175
43516.25	0	0.180932	0.164478	98.025	-14.8075
43516.29167	0	0.180932	0.14986	94.2	-15.3825
43516.33333	2.03604	0.180932	0.138583	98.975	-16.75
43516.375	87.7118	0.180932	0.124058	97.475	-17.7625
43516.41667	235.645	0.180932	0.110427	99.8	-19.2325
43516.45833	364.509	0.180932	0.0997459	99.8	-20.29
43516.5	453.158	0.180932	0.107432	99.975	-19.5375
43516.54167	493.803	0.180932	0.0955687	99.25	-20.675
43516.58333	481.683	0.180932	0.0881506	99	-21.48
43516.625	417.815	0.180932	0.0852075	98.975	-21.825
43516.66667	310.249	0.180932	0.0842801	99.2	-21.96
43516.70833	167.904	0.180932	0.0803533	98.775	-22.4025
43516.75	31.9784	0.180932	0.0823906	98.075	-22.075
43516.79167	0	0.180932	0.0758095	86.925	-21.6925
