sr50_2016t,sr50_2016,sr50_2017t,sr50_2017,sr50_2018t,sr50_2018,sr50_2019t,sr50_2019,sr50_2020t,sr50_2020
2016-07-31 11:30,3.46,2017-07-31 11:30,1.195,2018-07-31 11:30,3.575,2019-07-31 11:30,2.843,2020-07-31 11:30,2.021
2016-07-31 11:45,3.451,2017-07-31 11:45,1.198,2018-07-31 11:45,3.582,2019-07-31 11:45,2.846,2020-07-31 11:45,2.033
2016-07-31 12:00,3.448,2017-07-31 12:00,1.201,2018-07-31 12:00,3.583,2019-07-31 12:00,2.859,2020-07-31 12:00,2.023
2016-07-31 12:15,3.462,2017-07-31 12:15,1.201,2018-07-31 12:15,3.584,2019-07-31 12:15,2.857,2020-07-31 12:15,2.029
2016-07-31 12:30,3.454,2017-07-31 12:30,1.203,2018-07-31 12:30,3.583,2019-07-31 12:30,2.85,2020-07-31 12:30,2.03
2016-07-31 12:45,3.457,2017-07-31 12:45,1.211,2018-07-31 12:45,3.588,2019-07-31 12:45,2.854,2020-07-31 12:45,2.028
2016-07-31 13:00,3.461,2017-07-31 13:00,1.207,2018-07-31 13:00,3.585,2019-07-31 13:00,2.852,2020-07-31 13:00,2.033
2016-07-31 13:15,3.466,2017-07-31 13:15,1.209,2018-07-31 13:15,3.595,2019-07-31 13:15,2.858,2020-07-31 13:15,2.042
2016-07-31 13:30,3.466,2017-07-31 13:30,1.215,2018-07-31 13:30,3.595,2019-07-31 13:30,2.86,2020-07-31 13:30,2.038
2016-07-31 13:45,3.467,2017-07-31 13:45,1.211,2018-07-31 13:45,3.591,2019-07-31 13:45,2.858,2020-07-31 13:45,2.048
2016-07-31 14:00,3.465,2017-07-31 14:00,1.214,2018-07-31 14:00,3.588,2019-07-31 14:00,2.861,2020-07-31 14:00,2.036
2016-07-31 14:15,3.472,2017-07-31 14:15,1.218,2018-07-31 14:15,3.597,2019-07-31 14:15,2.865,2020-07-31 14:15,2.052
2016-07-31 14:30,3.468,2017-07-31 14:30,1.221,2018-07-31 14:30,3.605,2019-07-31 14:30,2.861,2020-07-31 14:30,2.049
2016-07-31 14:45,3.468,2017-07-31 14:45,1.219,2018-07-31 14:45,3.608,2019-07-31 14:45,2.861,2020-07-31 14:45,2.057
2016-07-31 15:00,3.468,2017-07-31 15:00,1.227,2018-07-31 15:00,NaN,2019-07-31 15:00,2.867,2020-07-31 15:00,2.052
2016-07-31 15:15,3.466,2017-07-31 15:15,1.231,2018-07-31 15:15,3.608,2019-07-31 15:15,2.869,2020-07-31 15:15,2.055
2016-07-31 15:30,3.468,2017-07-31 15:30,1.225,2018-07-31 15:30,NaN,2019-07-31 15:30,2.863,2020-07-31 15:30,2.061
2016-07-31 15:45,3.475,2017-07-31 15:45,1.223,2018-07-31 15:45,NaN,2019-07-31 15:45,2.867,2020-07-31 15:45,2.054
2016-07-31 16:00,3.483,2017-07-31 16:00,1.228,2018-07-31 16:00,3.617,2019-07-31 16:00,2.875,2020-07-31 16:00,2.056
2016-07-31 16:15,3.48,2017-07-31 16:15,1.234,2018-07-31 16:15,3.625,2019-07-31 16:15,2.877,2020-07-31 16:15,2.07
2016-07-31 16:30,3.49,2017-07-31 16:30,1.238,2018-07-31 16:30,3.632,2019-07-31 16:30,2.881,2020-07-31 16:30,2.065
2016-07-31 16:45,3.491,2017-07-31 16:45,1.233,2018-07-31 16:45,3.63,2019-07-31 16:45,2.877,2020-07-31 16:45,2.068
2016-07-31 17:00,3.48,2017-07-31 17:00,1.234,2018-07-31 17:00,3.644,2019-07-31 17:00,2.874,2020-07-31 17:00,2.077
2016-07-31 17:15,3.486,2017-07-31 17:15,1.237,2018-07-31 17:15,3.645,2019-07-31 17:15,2.88,2020-07-31 17:15,2.071
2016-07-31 17:30,3.495,2017-07-31 17:30,1.238,2018-07-31 17:30,3.641,2019-07-31 17:30,2.877,2020-07-31 17:30,2.068
2016-07-31 17:45,3.492,2017-07-31 17:45,1.242,2018-07-31 17:45,3.644,2019-07-31 17:45,2.874,2020-07-31 17:45,2.077
2016-07-31 18:00,3.49,2017-07-31 18:00,1.246,2018-07-31 18:00,3.649,2019-07-31 18:00,2.877,2020-07-31 18:00,2.075
2016-07-31 18:15,3.484,2017-07-31 18:15,1.241,2018-07-31 18:15,3.653,2019-07-31 18:15,2.876,2020-07-31 18:15,2.081
2016-07-31 18:30,3.497,2017-07-31 18:30,1.25,2018-07-31 18:30,3.657,2019-07-31 18:30,2.877,2020-07-31 18:30,2.081
2016-07-31 18:45,3.49,2017-07-31 18:45,1.247,2018-07-31 18:45,3.653,2019-07-31 18:45,2.879,2020-07-31 18:45,2.077
2016-07-31 19:00,3.492,2017-07-31 19:00,1.249,2018-07-31 19:00,3.658,2019-07-31 19:00,2.884,2020-07-31 19:00,2.081
2016-07-31 19:15,3.488,2017-07-31 19:15,1.249,2018-07-31 19:15,3.66,2019-07-31 19:15,2.884,2020-07-31 19:15,2.08
2016-07-31 19:30,3.495,2017-07-31 19:30,1.25,2018-07-31 19:30,3.66,2019-07-31 19:30,2.881,2020-07-31 19:30,2.076
2016-07-31 19:45,3.493,2017-07-31 19:45,1.252,2018-07-31 19:45,3.662,2019-07-31 19:45,2.881,2020-07-31 19:45,2.081
2016-07-31 20:00,3.492,2017-07-31 20:00,1.253,2018-07-31 20:00,3.657,2019-07-31 20:00,2.882,2020-07-31 20:00,2.082
2016-07-31 20:15,3.495,2017-07-31 20:15,1.263,2018-07-31 20:15,3.661,2019-07-31 20:15,2.888,2020-07-31 20:15,2.084
2016-07-31 20:30,3.5,2017-07-31 20:30,1.258,2018-07-31 20:30,3.671,2019-07-31 20:30,2.883,2020-07-31 20:30,2.084
2016-07-31 20:45,3.503,2017-07-31 20:45,1.258,2018-07-31 20:45,3.659,2019-07-31 20:45,2.882,2020-07-31 20:45,2.075
2016-07-31 21:00,3.499,2017-07-31 21:00,1.26,2018-07-31 21:00,3.662,2019-07-31 21:00,2.884,2020-07-31 21:00,2.086
2016-07-31 21:15,3.495,2017-07-31 21:15,1.26,2018-07-31 21:15,3.665,2019-07-31 21:15,2.884,2020-07-31 21:15,2.08
2016-07-31 21:30,3.494,2017-07-31 21:30,1.252,2018-07-31 21:30,3.666,2019-07-31 21:30,2.884,2020-07-31 21:30,2.093
2016-07-31 21:45,3.494,2017-07-31 21:45,1.254,2018-07-31 21:45,3.674,2019-07-31 21:45,2.881,2020-07-31 21:45,2.088
2016-07-31 22:00,3.506,2017-07-31 22:00,1.247,2018-07-31 22:00,3.667,2019-07-31 22:00,2.882,2020-07-31 22:00,2.084
2016-07-31 22:15,3.505,2017-07-31 22:15,1.255,2018-07-31 22:15,3.667,2019-07-31 22:15,2.88,2020-07-31 22:15,2.087
2016-07-31 22:30,3.504,2017-07-31 22:30,1.256,2018-07-31 22:30,3.667,2019-07-31 22:30,2.883,2020-07-31 22:30,2.082
2016-07-31 22:45,3.499,2017-07-31 22:45,1.255,2018-07-31 22:45,3.674,2019-07-31 22:45,2.881,2020-07-31 22:45,2.08
2016-07-31 23:00,3.495,2017-07-31 23:00,1.259,2018-07-31 23:00,3.666,2019-07-31 23:00,2.884,2020-07-31 23:00,2.086
2016-07-31 23:15,3.495,2017-07-31 23:15,1.259,2018-07-31 23:15,3.671,2019-07-31 23:15,2.884,2020-07-31 23:15,2.088
2016-07-31 23:30,3.501,2017-07-31 23:30,1.256,2018-07-31 23:30,3.663,2019-07-31 23:30,2.882,2020-07-31 23:30,2.089
2016-07-31 23:45,3.502,2017-07-31 23:45,1.254,2018-07-31 23:45,3.658,2019-07-31 23:45,2.886,2020-07-31 23:45,2.084
2016-08-01 0:00,3.507,2017-08-01 0:00,1.26,2018-08-01 0:00,3.661,2019-08-01 0:00,2.882,2020-08-01 0:00,2.09
2016-08-01 0:15,3.501,2017-08-01 0:15,1.254,2018-08-01 0:15,3.681,2019-08-01 0:15,2.889,2020-08-01 0:15,2.087
2016-08-01 0:30,3.501,2017-08-01 0:30,1.256,2018-08-01 0:30,3.687,2019-08-01 0:30,2.887,2020-08-01 0:30,2.095
2016-08-01 0:45,3.502,2017-08-01 0:45,1.252,2018-08-01 0:45,3.684,2019-08-01 0:45,2.884,2020-08-01 0:45,2.083
2016-08-01 1:00,3.501,2017-08-01 1:00,1.256,2018-08-01 1:00,3.683,2019-08-01 1:00,2.889,2020-08-01 1:00,2.093
2016-08-01 1:15,3.495,2017-08-01 1:15,1.256,2018-08-01 1:15,3.69,2019-08-01 1:15,2.889,2020-08-01 1:15,2.094
2016-08-01 1:30,3.497,2017-08-01 1:30,1.257,2018-08-01 1:30,3.69,2019-08-01 1:30,2.885,2020-08-01 1:30,2.082
2016-08-01 1:45,3.495,2017-08-01 1:45,1.256,2018-08-01 1:45,3.678,2019-08-01 1:45,2.888,2020-08-01 1:45,2.094
2016-08-01 2:00,3.499,2017-08-01 2:00,1.255,2018-08-01 2:00,3.688,2019-08-01 2:00,2.896,2020-08-01 2:00,2.092
2016-08-01 2:15,3.497,2017-08-01 2:15,1.255,2018-08-01 2:15,3.686,2019-08-01 2:15,2.896,2020-08-01 2:15,2.083
2016-08-01 2:30,3.495,2017-08-01 2:30,1.256,2018-08-01 2:30,3.673,2019-08-01 2:30,2.895,2020-08-01 2:30,2.084
2016-08-01 2:45,3.495,2017-08-01 2:45,1.255,2018-08-01 2:45,3.691,2019-08-01 2:45,2.895,2020-08-01 2:45,2.083
2016-08-01 3:00,3.492,2017-08-01 3:00,1.255,2018-08-01 3:00,3.68,2019-08-01 3:00,2.896,2020-08-01 3:00,2.081
2016-08-01 3:15,3.494,2017-08-01 3:15,1.253,2018-08-01 3:15,3.682,2019-08-01 3:15,2.895,2020-08-01 3:15,2.083
2016-08-01 3:30,3.492,2017-08-01 3:30,1.254,2018-08-01 3:30,3.682,2019-08-01 3:30,2.895,2020-08-01 3:30,2.093
2016-08-01 3:45,3.491,2017-08-01 3:45,1.254,2018-08-01 3:45,3.688,2019-08-01 3:45,2.904,2020-08-01 3:45,2.072
2016-08-01 4:00,3.495,2017-08-01 4:00,1.253,2018-08-01 4:00,3.682,2019-08-01 4:00,2.905,2020-08-01 4:00,2.094
2016-08-01 4:15,3.496,2017-08-01 4:15,1.254,2018-08-01 4:15,3.685,2019-08-01 4:15,2.899,2020-08-01 4:15,2.081
2016-08-01 4:30,3.498,2017-08-01 4:30,1.254,2018-08-01 4:30,3.685,2019-08-01 4:30,2.9,2020-08-01 4:30,2.073
2016-08-01 4:45,3.5,2017-08-01 4:45,1.254,2018-08-01 4:45,3.679,2019-08-01 4:45,2.896,2020-08-01 4:45,2.068
2016-08-01 5:00,3.496,2017-08-01 5:00,1.254,2018-08-01 5:00,3.681,2019-08-01 5:00,2.893,2020-08-01 5:00,2.08
2016-08-01 5:15,3.496,2017-08-01 5:15,1.255,2018-08-01 5:15,3.679,2019-08-01 5:15,2.901,2020-08-01 5:15,2.076
2016-08-01 5:30,3.499,2017-08-01 5:30,1.254,2018-08-01 5:30,3.673,2019-08-01 5:30,2.9,2020-08-01 5:30,2.076
2016-08-01 5:45,3.5,2017-08-01 5:45,1.254,2018-08-01 5:45,3.693,2019-08-01 5:45,2.904,2020-08-01 5:45,2.083
2016-08-01 6:00,3.497,2017-08-01 6:00,1.253,2018-08-01 6:00,3.673,2019-08-01 6:00,2.9,2020-08-01 6:00,2.083
2016-08-01 6:15,3.496,2017-08-01 6:15,1.254,2018-08-01 6:15,3.68,2019-08-01 6:15,2.9,2020-08-01 6:15,2.101
2016-08-01 6:30,3.501,2017-08-01 6:30,1.255,2018-08-01 6:30,3.678,2019-08-01 6:30,2.901,2020-08-01 6:30,2.077
2016-08-01 6:45,3.501,2017-08-01 6:45,1.254,2018-08-01 6:45,3.676,2019-08-01 6:45,2.904,2020-08-01 6:45,2.088
2016-08-01 7:00,3.501,2017-08-01 7:00,1.254,2018-08-01 7:00,3.665,2019-08-01 7:00,2.9,2020-08-01 7:00,2.074
2016-08-01 7:15,3.499,2017-08-01 7:15,1.256,2018-08-01 7:15,3.682,2019-08-01 7:15,2.894,2020-08-01 7:15,2.077
2016-08-01 7:30,3.497,2017-08-01 7:30,1.253,2018-08-01 7:30,3.682,2019-08-01 7:30,2.895,2020-08-01 7:30,2.082
2016-08-01 7:45,3.502,2017-08-01 7:45,1.253,2018-08-01 7:45,3.682,2019-08-01 7:45,2.892,2020-08-01 7:45,2.072
2016-08-01 8:00,3.498,2017-08-01 8:00,1.258,2018-08-01 8:00,3.677,2019-08-01 8:00,2.894,2020-08-01 8:00,2.084
2016-08-01 8:15,3.498,2017-08-01 8:15,1.257,2018-08-01 8:15,3.681,2019-08-01 8:15,2.895,2020-08-01 8:15,2.076
2016-08-01 8:30,3.502,2017-08-01 8:30,1.255,2018-08-01 8:30,3.68,2019-08-01 8:30,2.895,2020-08-01 8:30,2.081
2016-08-01 8:45,3.502,2017-08-01 8:45,1.257,2018-08-01 8:45,3.678,2019-08-01 8:45,2.901,2020-08-01 8:45,2.088
2016-08-01 9:00,3.5,2017-08-01 9:00,1.256,2018-08-01 9:00,3.685,2019-08-01 9:00,2.904,2020-08-01 9:00,2.088
2016-08-01 9:15,3.501,2017-08-01 9:15,1.257,2018-08-01 9:15,3.689,2019-08-01 9:15,2.9,2020-08-01 9:15,2.085
2016-08-01 9:30,3.508,2017-08-01 9:30,1.256,2018-08-01 9:30,3.689,2019-08-01 9:30,2.895,2020-08-01 9:30,2.087
2016-08-01 9:45,3.504,2017-08-01 9:45,1.257,2018-08-01 9:45,3.695,2019-08-01 9:45,2.899,2020-08-01 9:45,2.085
2016-08-01 10:00,3.512,2017-08-01 10:00,1.259,2018-08-01 10:00,3.689,2019-08-01 10:00,2.903,2020-08-01 10:00,2.082
2016-08-01 10:15,3.505,2017-08-01 10:15,1.26,2018-08-01 10:15,3.693,2019-08-01 10:15,2.897,2020-08-01 10:15,2.091
2016-08-01 10:30,3.51,2017-08-01 10:30,1.258,2018-08-01 10:30,3.683,2019-08-01 10:30,2.903,2020-08-01 10:30,2.088
2016-08-01 10:45,3.501,2017-08-01 10:45,1.257,2018-08-01 10:45,3.7,2019-08-01 10:45,2.906,2020-08-01 10:45,2.091
2016-08-01 11:00,3.509,2017-08-01 11:00,1.259,2018-08-01 11:00,3.705,2019-08-01 11:00,2.903,2020-08-01 11:00,2.096
2016-08-01 11:15,3.521,2017-08-01 11:15,1.257,2018-08-01 11:15,3.694,2019-08-01 11:15,2.908,2020-08-01 11:15,2.091
2016-08-01 11:30,3.513,2017-08-01 11:30,1.258,2018-08-01 11:30,3.705,2019-08-01 11:30,2.902,2020-08-01 11:30,2.099
2016-08-01 11:45,3.523,2017-08-01 11:45,1.261,2018-08-01 11:45,3.703,2019-08-01 11:45,2.902,2020-08-01 11:45,2.1
2016-08-01 12:00,3.518,2017-08-01 12:00,1.262,2018-08-01 12:00,3.704,2019-08-01 12:00,2.902,2020-08-01 12:00,2.099
2016-08-01 12:15,3.512,2017-08-01 12:15,1.259,2018-08-01 12:15,3.704,2019-08-01 12:15,2.905,2020-08-01 12:15,2.102
2016-08-01 12:30,3.518,2017-08-01 12:30,1.259,2018-08-01 12:30,3.704,2019-08-01 12:30,2.913,2020-08-01 12:30,2.094
2016-08-01 12:45,3.521,2017-08-01 12:45,1.261,2018-08-01 12:45,3.711,2019-08-01 12:45,2.914,2020-08-01 12:45,2.107
2016-08-01 13:00,3.522,2017-08-01 13:00,1.263,2018-08-01 13:00,3.721,2019-08-01 13:00,2.915,2020-08-01 13:00,2.113
2016-08-01 13:15,3.526,2017-08-01 13:15,1.266,2018-08-01 13:15,3.71,2019-08-01 13:15,2.913,2020-08-01 13:15,2.11
2016-08-01 13:30,3.534,2017-08-01 13:30,1.273,2018-08-01 13:30,3.721,2019-08-01 13:30,2.916,2020-08-01 13:30,2.113
2016-08-01 13:45,3.536,2017-08-01 13:45,1.275,2018-08-01 13:45,3.719,2019-08-01 13:45,2.915,2020-08-01 13:45,2.124
2016-08-01 14:00,3.535,2017-08-01 14:00,1.277,2018-08-01 14:00,3.724,2019-08-01 14:00,2.921,2020-08-01 14:00,2.124
2016-08-01 14:15,3.537,2017-08-01 14:15,1.283,2018-08-01 14:15,3.722,2019-08-01 14:15,2.916,2020-08-01 14:15,2.126
2016-08-01 14:30,3.545,2017-08-01 14:30,1.277,2018-08-01 14:30,3.718,2019-08-01 14:30,2.921,2020-08-01 14:30,2.131
2016-08-01 14:45,3.542,2017-08-01 14:45,1.281,2018-08-01 14:45,3.719,2019-08-01 14:45,2.925,2020-08-01 14:45,2.127
2016-08-01 15:00,3.544,2017-08-01 15:00,1.274,2018-08-01 15:00,3.718,2019-08-01 15:00,2.927,2020-08-01 15:00,2.133
2016-08-01 15:15,3.542,2017-08-01 15:15,1.281,2018-08-01 15:15,3.727,2019-08-01 15:15,2.926,2020-08-01 15:15,2.135
2016-08-01 15:30,3.543,2017-08-01 15:30,1.279,2018-08-01 15:30,3.73,2019-08-01 15:30,2.939,2020-08-01 15:30,2.137
2016-08-01 15:45,3.546,2017-08-01 15:45,1.288,2018-08-01 15:45,3.734,2019-08-01 15:45,2.929,2020-08-01 15:45,2.138
2016-08-01 16:00,3.554,2017-08-01 16:00,1.288,2018-08-01 16:00,3.74,2019-08-01 16:00,2.938,2020-08-01 16:00,2.147
2016-08-01 16:15,3.548,2017-08-01 16:15,1.296,2018-08-01 16:15,3.738,2019-08-01 16:15,2.936,2020-08-01 16:15,2.15
2016-08-01 16:30,3.565,2017-08-01 16:30,1.291,2018-08-01 16:30,3.739,2019-08-01 16:30,2.935,2020-08-01 16:30,2.149
2016-08-01 16:45,3.542,2017-08-01 16:45,1.287,2018-08-01 16:45,3.731,2019-08-01 16:45,2.946,2020-08-01 16:45,2.145
2016-08-01 17:00,3.553,2017-08-01 17:00,1.3,2018-08-01 17:00,3.742,2019-08-01 17:00,2.941,2020-08-01 17:00,2.154
2016-08-01 17:15,3.564,2017-08-01 17:15,1.292,2018-08-01 17:15,3.74,2019-08-01 17:15,2.941,2020-08-01 17:15,2.162
2016-08-01 17:30,3.556,2017-08-01 17:30,1.299,2018-08-01 17:30,3.736,2019-08-01 17:30,2.939,2020-08-01 17:30,2.158
2016-08-01 17:45,3.556,2017-08-01 17:45,1.302,2018-08-01 17:45,3.747,2019-08-01 17:45,2.946,2020-08-01 17:45,2.162
2016-08-01 18:00,3.56,2017-08-01 18:00,1.295,2018-08-01 18:00,3.738,2019-08-01 18:00,2.949,2020-08-01 18:00,2.164
2016-08-01 18:15,3.563,2017-08-01 18:15,1.301,2018-08-01 18:15,3.736,2019-08-01 18:15,2.945,2020-08-01 18:15,2.16
2016-08-01 18:30,3.559,2017-08-01 18:30,1.297,2018-08-01 18:30,3.74,2019-08-01 18:30,2.947,2020-08-01 18:30,2.159
2016-08-01 18:45,3.553,2017-08-01 18:45,1.301,2018-08-01 18:45,3.742,2019-08-01 18:45,2.947,2020-08-01 18:45,2.163
2016-08-01 19:00,3.553,2017-08-01 19:00,1.3,2018-08-01 19:00,3.747,2019-08-01 19:00,2.946,2020-08-01 19:00,2.163
2016-08-01 19:15,3.554,2017-08-01 19:15,1.301,2018-08-01 19:15,3.745,2019-08-01 19:15,2.946,2020-08-01 19:15,2.162
2016-08-01 19:30,3.551,2017-08-01 19:30,1.3,2018-08-01 19:30,3.754,2019-08-01 19:30,2.945,2020-08-01 19:30,2.165
2016-08-01 19:45,3.555,2017-08-01 19:45,1.298,2018-08-01 19:45,3.744,2019-08-01 19:45,2.951,2020-08-01 19:45,2.165
2016-08-01 20:00,3.558,2017-08-01 20:00,1.303,2018-08-01 20:00,3.75,2019-08-01 20:00,2.958,2020-08-01 20:00,2.158
2016-08-01 20:15,3.561,2017-08-01 20:15,1.297,2018-08-01 20:15,3.759,2019-08-01 20:15,2.947,2020-08-01 20:15,2.169
2016-08-01 20:30,3.564,2017-08-01 20:30,1.308,2018-08-01 20:30,3.755,2019-08-01 20:30,2.947,2020-08-01 20:30,2.16
2016-08-01 20:45,3.56,2017-08-01 20:45,1.3,2018-08-01 20:45,3.755,2019-08-01 20:45,2.949,2020-08-01 20:45,2.158
2016-08-01 21:00,3.56,2017-08-01 21:00,1.303,2018-08-01 21:00,3.76,2019-08-01 21:00,2.951,2020-08-01 21:00,2.167
2016-08-01 21:15,3.56,2017-08-01 21:15,1.303,2018-08-01 21:15,3.758,2019-08-01 21:15,2.948,2020-08-01 21:15,2.158
2016-08-01 21:30,3.561,2017-08-01 21:30,1.301,2018-08-01 21:30,3.754,2019-08-01 21:30,2.947,2020-08-01 21:30,2.157
2016-08-01 21:45,3.558,2017-08-01 21:45,1.3,2018-08-01 21:45,3.757,2019-08-01 21:45,2.949,2020-08-01 21:45,2.171
2016-08-01 22:00,3.558,2017-08-01 22:00,1.3,2018-08-01 22:00,3.757,2019-08-01 22:00,2.95,2020-08-01 22:00,2.173
2016-08-01 22:15,3.562,2017-08-01 22:15,1.3,2018-08-01 22:15,3.756,2019-08-01 22:15,2.95,2020-08-01 22:15,2.188
2016-08-01 22:30,3.559,2017-08-01 22:30,1.304,2018-08-01 22:30,3.753,2019-08-01 22:30,2.955,2020-08-01 22:30,2.166
2016-08-01 22:45,3.562,2017-08-01 22:45,1.304,2018-08-01 22:45,3.757,2019-08-01 22:45,2.957,2020-08-01 22:45,2.169
2016-08-01 23:00,3.561,2017-08-01 23:00,1.307,2018-08-01 23:00,3.756,2019-08-01 23:00,2.956,2020-08-01 23:00,2.172
2016-08-01 23:15,3.557,2017-08-01 23:15,1.305,2018-08-01 23:15,3.75,2019-08-01 23:15,2.952,2020-08-01 23:15,2.175
2016-08-01 23:30,3.556,2017-08-01 23:30,1.304,2018-08-01 23:30,3.771,2019-08-01 23:30,2.956,2020-08-01 23:30,2.186
2016-08-01 23:45,3.558,2017-08-01 23:45,1.305,2018-08-01 23:45,3.765,2019-08-01 23:45,2.955,2020-08-01 23:45,2.186
2016-08-02 0:00,3.56,2017-08-02 0:00,1.304,2018-08-02 0:00,3.76,2019-08-02 0:00,2.965,2020-08-02 0:00,2.173
2016-08-02 0:15,3.553,2017-08-02 0:15,1.302,2018-08-02 0:15,3.762,2019-08-02 0:15,2.961,2020-08-02 0:15,2.185
2016-08-02 0:30,3.561,2017-08-02 0:30,1.308,2018-08-02 0:30,3.758,2019-08-02 0:30,2.956,2020-08-02 0:30,2.186
2016-08-02 0:45,3.558,2017-08-02 0:45,1.308,2018-08-02 0:45,3.764,2019-08-02 0:45,2.959,2020-08-02 0:45,2.179
2016-08-02 1:00,3.552,2017-08-02 1:00,1.308,2018-08-02 1:00,3.759,2019-08-02 1:00,2.959,2020-08-02 1:00,2.188
2016-08-02 1:15,3.551,2017-08-02 1:15,1.309,2018-08-02 1:15,3.761,2019-08-02 1:15,2.957,2020-08-02 1:15,2.184
2016-08-02 1:30,3.559,2017-08-02 1:30,1.309,2018-08-02 1:30,3.768,2019-08-02 1:30,2.956,2020-08-02 1:30,2.187
2016-08-02 1:45,3.555,2017-08-02 1:45,1.307,2018-08-02 1:45,3.757,2019-08-02 1:45,2.959,2020-08-02 1:45,2.185
2016-08-02 2:00,3.554,2017-08-02 2:00,1.309,2018-08-02 2:00,3.761,2019-08-02 2:00,2.958,2020-08-02 2:00,2.183
2016-08-02 2:15,3.557,2017-08-02 2:15,1.309,2018-08-02 2:15,3.761,2019-08-02 2:15,2.953,2020-08-02 2:15,2.187
2016-08-02 2:30,3.558,2017-08-02 2:30,1.308,2018-08-02 2:30,3.759,2019-08-02 2:30,2.967,2020-08-02 2:30,2.179
2016-08-02 2:45,3.555,2017-08-02 2:45,1.307,2018-08-02 2:45,3.762,2019-08-02 2:45,2.964,2020-08-02 2:45,2.181
2016-08-02 3:00,3.555,2017-08-02 3:00,1.307,2018-08-02 3:00,3.767,2019-08-02 3:00,2.958,2020-08-02 3:00,2.186
2016-08-02 3:15,3.556,2017-08-02 3:15,1.309,2018-08-02 3:15,3.76,2019-08-02 3:15,2.963,2020-08-02 3:15,2.184
2016-08-02 3:30,3.553,2017-08-02 3:30,1.309,2018-08-02 3:30,3.768,2019-08-02 3:30,2.953,2020-08-02 3:30,2.19
2016-08-02 3:45,3.558,2017-08-02 3:45,1.308,2018-08-02 3:45,3.775,2019-08-02 3:45,2.956,2020-08-02 3:45,2.191
2016-08-02 4:00,3.554,2017-08-02 4:00,1.31,2018-08-02 4:00,3.767,2019-08-02 4:00,2.961,2020-08-02 4:00,2.186
2016-08-02 4:15,3.555,2017-08-02 4:15,1.31,2018-08-02 4:15,3.77,2019-08-02 4:15,2.967,2020-08-02 4:15,2.185
2016-08-02 4:30,3.555,2017-08-02 4:30,1.31,2018-08-02 4:30,3.767,2019-08-02 4:30,2.964,2020-08-02 4:30,2.186
2016-08-02 4:45,3.558,2017-08-02 4:45,1.309,2018-08-02 4:45,3.766,2019-08-02 4:45,2.961,2020-08-02 4:45,2.184
2016-08-02 5:00,3.556,2017-08-02 5:00,1.308,2018-08-02 5:00,3.768,2019-08-02 5:00,2.962,2020-08-02 5:00,2.178
2016-08-02 5:15,3.556,2017-08-02 5:15,1.309,2018-08-02 5:15,3.766,2019-08-02 5:15,2.963,2020-08-02 5:15,2.182
2016-08-02 5:30,3.555,2017-08-02 5:30,1.309,2018-08-02 5:30,3.772,2019-08-02 5:30,2.964,2020-08-02 5:30,2.184
2016-08-02 5:45,3.557,2017-08-02 5:45,1.311,2018-08-02 5:45,3.771,2019-08-02 5:45,2.963,2020-08-02 5:45,2.183
2016-08-02 6:00,3.56,2017-08-02 6:00,1.308,2018-08-02 6:00,3.765,2019-08-02 6:00,2.964,2020-08-02 6:00,2.194
2016-08-02 6:15,3.556,2017-08-02 6:15,1.306,2018-08-02 6:15,3.773,2019-08-02 6:15,2.964,2020-08-02 6:15,2.187
2016-08-02 6:30,3.555,2017-08-02 6:30,1.31,2018-08-02 6:30,3.769,2019-08-02 6:30,2.961,2020-08-02 6:30,2.182
2016-08-02 6:45,3.555,2017-08-02 6:45,1.312,2018-08-02 6:45,3.765,2019-08-02 6:45,2.967,2020-08-02 6:45,2.193
2016-08-02 7:00,3.557,2017-08-02 7:00,1.31,2018-08-02 7:00,3.776,2019-08-02 7:00,2.963,2020-08-02 7:00,2.19
2016-08-02 7:15,3.557,2017-08-02 7:15,1.309,2018-08-02 7:15,3.776,2019-08-02 7:15,2.969,2020-08-02 7:15,2.183
2016-08-02 7:30,3.558,2017-08-02 7:30,1.311,2018-08-02 7:30,3.776,2019-08-02 7:30,2.968,2020-08-02 7:30,2.188
2016-08-02 7:45,3.557,2017-08-02 7:45,1.31,2018-08-02 7:45,3.78,2019-08-02 7:45,2.967,2020-08-02 7:45,2.18
2016-08-02 8:00,3.559,2017-08-02 8:00,1.313,2018-08-02 8:00,3.781,2019-08-02 8:00,2.967,2020-08-02 8:00,2.197
2016-08-02 8:15,3.559,2017-08-02 8:15,1.31,2018-08-02 8:15,3.775,2019-08-02 8:15,2.969,2020-08-02 8:15,2.19
2016-08-02 8:30,3.555,2017-08-02 8:30,1.312,2018-08-02 8:30,3.781,2019-08-02 8:30,2.976,2020-08-02 8:30,2.19
2016-08-02 8:45,3.555,2017-08-02 8:45,1.311,2018-08-02 8:45,3.777,2019-08-02 8:45,2.974,2020-08-02 8:45,2.194
2016-08-02 9:00,3.559,2017-08-02 9:00,1.312,2018-08-02 9:00,3.776,2019-08-02 9:00,2.973,2020-08-02 9:00,2.191
2016-08-02 9:15,3.56,2017-08-02 9:15,1.311,2018-08-02 9:15,3.78,2019-08-02 9:15,2.978,2020-08-02 9:15,2.192
2016-08-02 9:30,3.56,2017-08-02 9:30,1.31,2018-08-02 9:30,3.782,2019-08-02 9:30,2.976,2020-08-02 9:30,2.188
