time,Ta_C,RH_percent,U_ms,SWin_Wm2,LWin_Wm2
18-May-2017 21:00:00,2.881052627394,53.3307570351789,7.40763949376684,200.945177357875,260.717386072714
18-May-2017 22:00:00,2.77065509176706,51.9805850578421,5.11235718421142,60.9867605422441,260.968767235551
18-May-2017 23:00:00,2.18012254350836,56.2533706491343,3.65285044414751,7.87574575486524,267.317679807323
19-May-2017 00:00:00,1.5583770297688,59.3146282352205,3.25628809467108,0,262.625629819732
19-May-2017 01:00:00,0.966168617591663,63.9845428178204,4.48106380255061,0,255.063655956014
19-May-2017 02:00:00,1.53344855398207,63.0142772825638,4.97381747707167,0,263.145921101292
19-May-2017 03:00:00,0.51871295136939,66.6365967414604,2.0278825254691,0,256.941157632668
19-May-2017 04:00:00,0.801724470595182,67.4432519086556,2.72300096871612,0,255.512746920543
19-May-2017 05:00:00,-0.127123106197682,69.2024465304402,1.9492355301496,0,245.366070966706
19-May-2017 06:00:00,-0.912474834974508,73.9131495350607,1.44891964454013,0,245.286858677413
19-May-2017 07:00:00,-1.74160850862046,78.2287639776479,1.15550585430966,0,247.396906742334
19-May-2017 08:00:00,-2.16413569905601,82.573032126675,1.12979433660906,26.9606763489279,252.995283426365
19-May-2017 09:00:00,-0.83224284987941,75.3450087553863,0.737164336898599,156.706812834295,243.814426382889
19-May-2017 10:00:00,1.81666955619767,59.8482211895302,1.94893304170606,358.751229733822,249.729010381012
19-May-2017 11:00:00,2.14262508833337,63.5769064927529,4.70399778543706,363.38089073036,292.546805013484
19-May-2017 12:00:00,1.63232452516977,70.5221939829101,2.12014150074776,312.110432322945,296.052972443763
19-May-2017 13:00:00,1.30720692499328,78.9915833090036,4.30350308619465,220.440056124712,310.982552380036
19-May-2017 14:00:00,0.600830283372729,94.3032430866344,2.68912226304003,541.553820899798,327.756590140515
19-May-2017 15:00:00,2.28235024253293,79.2380240143646,3.51098336412886,537.513843495229,320.032628362481
19-May-2017 16:00:00,3.78413379644092,62.1654734110724,5.82653239940124,686.710014373978,279.06515667203
19-May-2017 17:00:00,4.52779841024666,54.4040684001037,5.33529116709786,628.451899862817,280.455211726892
19-May-2017 18:00:00,5.01736015741963,47.4234797674214,4.96323038154789,585.305484949312,289.28378544858
19-May-2017 19:00:00,5.91059562594574,44.1903366695045,5.25059440290762,734.681234565064,295.113956015195
19-May-2017 20:00:00,5.74426613204102,45.1776645070662,6.45903573483619,527.366607836143,283.649731142212
19-May-2017 21:00:00,4.85040221454549,48.2343927752544,6.45207850063484,261.088221754481,282.836073307261
19-May-2017 22:00:00,3.42843167975299,56.4353259318475,6.88433448644859,55.6978638459927,251.22164966635
19-May-2017 23:00:00,2.92944319803883,54.854943626788,2.06629855779825,4.61146933165151,247.433270472791
20-May-2017 00:00:00,1.5298873431554,60.8658853501055,3.58842040567422,0,247.832076351745
20-May-2017 01:00:00,1.29128621776815,62.7305290702764,2.32916101523152,0,246.162797423811
20-May-2017 02:00:00,-0.138435187647121,70.842187469683,1.20723137815441,0,243.000348030057
20-May-2017 03:00:00,-0.885242046299932,73.6821054285951,1.65582173991913,0,240.933679704454
20-May-2017 04:00:00,-1.81932669783791,80.6353582997923,1.25895690199917,0,259.00351011686
20-May-2017 05:00:00,-0.964217133456204,75.5109705459435,1.28648335036099,0,260.431743768825
20-May-2017 06:00:00,-1.84886379940033,81.0942107311229,1.480983419555,0,241.870305820855
20-May-2017 07:00:00,-2.02315364691762,80.3662502130616,1.47281623157952,0,236.805986845861
20-May-2017 08:00:00,-2.66794228953567,84.3163107508935,1.33064666311733,14.7173670743699,234.817778303869
20-May-2017 09:00:00,-1.09933366188006,77.8159858674136,1.0747414398854,181.015161548489,237.242705731677
20-May-2017 10:00:00,2.37242792814883,59.7870986404638,0.434978381805575,333.521864903755,244.770506984423
20-May-2017 11:00:00,3.21245471726462,55.2936474844316,2.11772159319946,481.90259019687,250.5193184073
20-May-2017 12:00:00,3.71270009691761,54.0209594410483,2.91326619970062,618.252423116603,253.191289024013
20-May-2017 13:00:00,4.91031434962956,45.5351044772533,2.80769773290636,725.009322979781,256.727556681573
20-May-2017 14:00:00,5.77338426762383,40.1646064031998,3.74783181541799,787.757296081361,257.249618564739
20-May-2017 15:00:00,6.27928568800154,41.2485126723465,5.52192653675992,823.953757185131,257.303201395803
20-May-2017 16:00:00,6.93706227598747,35.7788273394707,5.03310521200484,811.885778568293,259.86878098859
20-May-2017 17:00:00,7.07951070905449,35.2814699371031,6.31716865481754,763.331487061203,261.322356376023
20-May-2017 18:00:00,7.43772662162007,37.0481981858164,5.58605408678967,674.139913484163,261.913206131534
20-May-2017 19:00:00,7.73309763724432,35.8508438286722,4.97502743084582,560.034249216473,261.181150898043
20-May-2017 20:00:00,7.52361464743989,35.9398322904536,5.20794353236897,420.954963239429,258.91803432439
20-May-2017 21:00:00,7.41258866284354,35.1669646904594,4.50465790114646,264.828141468359,256.478765023583
20-May-2017 22:00:00,5.94872153009015,40.2638212547686,3.76809854113494,69.0098764736058,252.546657244758
20-May-2017 23:00:00,3.85787180885208,47.1107047218167,3.9895200818037,4.24910233692582,247.881763859279
21-May-2017 00:00:00,2.46920906943848,53.5442294408399,1.70996717131218,0,244.517288822421
21-May-2017 01:00:00,0.962397923775183,60.2695992615133,1.38539707139745,0,242.857239155352
21-May-2017 02:00:00,-0.249251689253668,66.2136802032777,1.39023688649403,0,240.693741054488
21-May-2017 03:00:00,-0.846697176175916,69.8658374105697,1.52423926698073,0,239.636559101321
21-May-2017 04:00:00,-1.26377780887655,72.0149887036414,1.6588466243545,0,239.154025898982
21-May-2017 05:00:00,-1.50007462137595,73.506207702875,1.42230066150891,0,238.152861354087
21-May-2017 06:00:00,-1.49588496157986,72.583271811227,1.39114435182464,0,238.373522579081
21-May-2017 07:00:00,-1.76569905244797,74.4076637932134,1.35484573860026,0.191706493058417,239.502546692361
21-May-2017 08:00:00,-1.67436446889324,73.8597895632815,1.2435299913788,17.8118368625216,239.403525797614
21-May-2017 09:00:00,0.605648392138231,64.6639910677029,1.04056024576577,187.013111899396,243.225989072065
21-May-2017 10:00:00,3.75375876291928,52.0734109864484,0.478839206118376,332.957213499369,250.601452189241
21-May-2017 11:00:00,4.36838185500549,47.5505733814835,2.47526293345968,477.470640358692,256.45167481903
21-May-2017 12:00:00,5.49728568706159,44.5271195336878,2.84460132301782,603.792607682027,261.163976062477
21-May-2017 13:00:00,6.97057955435618,37.4646017714318,2.93565034452232,707.290127799834,266.154593745672
21-May-2017 14:00:00,8.42858116339504,32.0412865046441,3.17189381892438,772.542223200448,271.98927934638
21-May-2017 15:00:00,9.02979734413377,31.4976283526888,4.79807169137693,803.994992349809,274.79382375825
21-May-2017 16:00:00,9.15967679781252,32.9474307189173,5.51043197590553,799.617727265965,274.88264156125
21-May-2017 17:00:00,9.371254617515,34.1969367682248,7.41943654306477,767.083440295937,274.504153335711
21-May-2017 18:00:00,10.1316778705051,31.3222847081499,5.42271032727993,655.506766234716,278.467556497901
21-May-2017 19:00:00,10.2950746025526,31.9652421703568,4.98258964193423,550.796447922812,276.81797551282
21-May-2017 20:00:00,9.95780698896742,32.0939551616905,5.09662778514751,412.99031255931,273.525608226316
21-May-2017 21:00:00,8.3510724571674,36.6043897724507,6.94210977916407,263.563410212413,268.279404201473
21-May-2017 22:00:00,7.16749356477235,40.2352049149111,5.45326166007712,72.2767248052147,264.869314040772
21-May-2017 23:00:00,6.29394949728785,42.7449985878987,1.93743848085167,3.42891332629196,262.4801748979
22-May-2017 00:00:00,4.63589163298575,50.1286403378873,1.61438082315463,0,259.269808598217
22-May-2017 01:00:00,2.19478635279467,61.4013393890473,1.56568018374524,0,255.111285139182
22-May-2017 02:00:00,1.34910352295417,65.006553052606,1.56568018374524,0,253.530713351647
22-May-2017 03:00:00,1.69600735407031,63.6473501011459,1.18696465243746,0,254.380602121935
22-May-2017 04:00:00,1.46075795651993,64.615579968478,1.18635967555039,0,256.368810663927
22-May-2017 05:00:00,0.722120934469497,68.1619080126418,1.39295928248586,0,251.378502836013
22-May-2017 06:00:00,0.727776975194216,67.9394289873228,1.40717623933208,0,251.404929064964
22-May-2017 07:00:00,0.522274162196066,68.4092125354112,1.22840556920197,0,251.76400707041
22-May-2017 08:00:00,-0.340376789818597,74.3284042555683,1.72630154726315,17.8746117981026,250.335507828205
22-May-2017 09:00:00,1.76765053658343,65.6881352833224,1.21600354301697,176.616702272024,253.190757843532
22-May-2017 10:00:00,5.07056883682995,50.1343315854556,0.808249121129691,332.520002419949,262.925038551098
22-May-2017 11:00:00,5.99438882186751,45.8546682314947,2.20604821871214,463.991988109249,269.099856720081
22-May-2017 12:00:00,7.16749356477235,42.7878728126838,3.28683942746827,605.948476601893,274.374523165722
22-May-2017 13:00:00,7.64301995162841,44.0750808292997,4.4396228857861,677.535193982134,287.027817678906
22-May-2017 14:00:00,8.34269313757523,39.9797957729489,6.23458930973206,575.689058984084,284.622942314272
22-May-2017 15:00:00,10.1295830406071,32.5502832685321,5.56276247663736,773.003686136745,284.942380976292
22-May-2017 16:00:00,10.0143673962146,34.4867230508563,7.48689146597342,781.752528104303,287.636196390304
22-May-2017 17:00:00,9.71899638059036,35.945164834838,7.5008059343761,506.151592707526,311.461433716565
22-May-2017 18:00:00,10.3474453500037,33.3807042125336,6.15533733752548,569.630468723472,301.795321170783
22-May-2017 19:00:00,10.2301348757132,34.5279839086095,5.56487989574211,459.473811728285,291.289943464341
22-May-2017 20:00:00,10.2343245355093,33.8736967784497,5.44448949521456,324.482575634177,292.714503117976
22-May-2017 21:00:00,9.4990392412957,38.459000706563,4.82650560506937,149.885408240528,309.488142493093
22-May-2017 22:00:00,8.67367626146623,42.5553612747907,3.50281617615338,76.7223037351872,305.871865775517
22-May-2017 23:00:00,7.81060634347196,44.5219359997333,2.8213097128655,6.87749275233522,317.04232570975
23-May-2017 00:00:00,7.48800253917313,47.2747905703096,3.50251368770984,0,317.339808911871
23-May-2017 01:00:00,7.7603304259189,46.661387628037,4.29442843288856,0,317.52875423562
23-May-2017 02:00:00,7.54456294642033,47.3647046784669,3.65073302504275,0,300.429744683106
23-May-2017 03:00:00,7.73309763724432,45.5997041589386,4.79353436472388,0,289.030345961377
23-May-2017 04:00:00,7.78337355479739,45.2997704581557,4.99136180679679,0,281.215176068178
23-May-2017 05:00:00,6.73805343567325,49.5272294384119,3.17491870335974,0,274.640865912119
23-May-2017 06:00:00,6.38402718290376,51.0920344301444,3.4392936030107,0,272.24198846042
23-May-2017 07:00:00,6.12238292863802,51.6985969964124,3.85824009730883,0,272.577650259644
23-May-2017 08:00:00,6.43639793035487,49.7706383511843,6.41094007231387,14.580907358566,272.428698399643
23-May-2017 09:00:00,7.056467580176,47.3986753611913,7.25488282978088,158.921494047216,275.35078862555
23-May-2017 10:00:00,7.01247615231707,48.6654789018001,7.62633863844377,103.627480089547,272.487283180241
23-May-2017 11:00:00,7.34136444631003,48.8269260564626,7.872261743039,308.656462742029,273.457882714934
23-May-2017 12:00:00,7.50685600825553,49.3253669366794,8.01685121904947,349.264852040914,284.097405625457
23-May-2017 13:00:00,8.40344320461851,47.7161353276317,8.44819973953261,717.848967370238,286.177773980978
23-May-2017 14:00:00,8.67577109136428,48.4698948837657,8.81572319842953,829.078558548347,282.507272589256
23-May-2017 15:00:00,8.96276278739635,48.2883277580339,8.54227364547248,833.647620705217,285.031530767092
23-May-2017 16:00:00,9.54303066915464,45.2316417367929,9.06406621057305,934.00944349423,296.457156525092
23-May-2017 17:00:00,9.99132426733613,42.6792983992166,6.89582904730298,684.794425705875,295.376735425863
23-May-2017 18:00:00,10.6218680666475,39.1060676348787,6.46236310771509,671.528064477946,283.899673691245
23-May-2017 19:00:00,10.6637646646084,35.8788018845639,6.56914152828349,555.112949886841,281.932358248189
23-May-2017 20:00:00,9.74832399916298,35.1870413065945,6.84531347723237,258.633732595222,292.048823312144
23-May-2017 21:00:00,9.66453080324121,36.5391903446701,6.36707924800107,200.159014708657,290.431179553509
23-May-2017 22:00:00,9.01303870494942,41.5673229956624,7.53407966316512,23.7548408429602,322.518132497692
23-May-2017 23:00:00,6.7401482655713,60.3555413337665,7.78423760596986,1.1502031452782,325.975209998479
24-May-2017 00:00:00,7.03132962139946,48.7007283126723,8.33113671188396,0,322.525436229312
24-May-2017 01:00:00,4.48653026125519,67.6826609474749,7.70317070310206,0,325.265552875288
24-May-2017 02:00:00,2.45559267510119,82.5608561518439,2.40054828790615,0,320.970936550407
24-May-2017 03:00:00,2.59594627827017,78.2134230380674,4.18916245453783,0,320.021053054489
24-May-2017 04:00:00,1.24310513011313,87.1360709491566,3.2051675477134,0,314.437372363777
24-May-2017 05:00:00,-0.606839152849838,98.8463628404358,5.00194890232057,0,307.619095439101
24-May-2017 06:00:00,-0.95081022210872,94.7181069625186,4.56394563607963,0,300.058383129027
24-May-2017 07:00:00,-1.49839875745751,97.068478394304,3.94777667659566,0,295.856745520915
24-May-2017 08:00:00,-1.8140896230928,96.1060455210482,5.32470407157408,18.0863342049528,293.73746819513
24-May-2017 09:00:00,-2.08788389076719,94.6295087093415,5.39881374024054,45.3798836148742,292.15873340676
24-May-2017 10:00:00,-2.50056538068193,99.4590093556316,5.72580374770356,101.661699729165,293.644002562918
24-May-2017 11:00:00,-2.7588579071108,100,5.50922202213138,93.3472144734519,295.465553228862
24-May-2017 12:00:00,-3.00081076033492,100,4.23453572106832,102.341562854988,296.622597112537
24-May-2017 13:00:00,-3.1229393433909,100,2.5614721398676,95.7712604677468,298.060480543248
24-May-2017 14:00:00,-2.97525383557878,100,1.58836681701048,101.937536365505,305.322868615439
24-May-2017 15:00:00,-2.69915525501653,100,2.03725966721874,85.8130763497097,307.072223000949
24-May-2017 16:00:00,-2.30427981923517,100,1.7523155534073,90.6368281808418,308.248013129114
24-May-2017 17:00:00,-2.15638482843324,100,4.2551049352288,193.011678300859,309.804748192545
24-May-2017 18:00:00,-1.69845501272075,99.9362151427716,3.89756359496859,286.76241615584,311.540026295297
24-May-2017 19:00:00,-1.19737170110854,98.5516772894976,1.85062429755668,212.096780773026,317.022760562017
24-May-2017 20:00:00,-0.790346251918523,92.4209820001881,2.69033221681417,215.318293944237,319.195332996106
24-May-2017 21:00:00,-0.801029884398549,96.0227643929258,2.02364768725959,102.683099229596,313.88496679561
24-May-2017 22:00:00,-1.04256377164306,99.1979571985649,3.22180441210791,49.7436818335701,308.473432845921
24-May-2017 23:00:00,-1.10834143044165,100,2.98798084525415,12.8121021814809,307.741023492109
25-May-2017 00:00:00,-0.72268324621169,98.3768029268659,2.71332133852295,0,307.849140852601
25-May-2017 01:00:00,-0.805219544194638,99.1844062598937,4.0581849584865,0,307.963366788628
25-May-2017 02:00:00,-0.922530018485121,100,3.86973465816322,0,307.743590864436
25-May-2017 03:00:00,-1.01637839791751,100,3.39452531336729,0,307.646030716014
25-May-2017 04:00:00,-1.07356725413412,100,4.57907005825646,0,305.741748690087
25-May-2017 05:00:00,-1.07817587990982,100,4.29654585199331,0,303.107226297315
25-May-2017 06:00:00,-1.26000711506007,100,4.46472942659964,0,301.410082526626
25-May-2017 07:00:00,-1.27467092434638,100,3.15858432740877,1.49031130318812,303.19449482391
25-May-2017 08:00:00,-1.21664413617055,100,3.58479054435178,21.9268389572721,306.148765733983
25-May-2017 09:00:00,-1.20868378255798,100,3.08659207784707,80.7185928878436,309.350677411003
25-May-2017 10:00:00,-0.70990478383362,98.5424396863463,2.33369834188457,226.336132248716,315.379907863035
25-May-2017 11:00:00,0.149394440344172,89.3302165986319,2.18215163167275,327.972337752382,326.455529948812
25-May-2017 12:00:00,0.947524631499068,81.4943918201649,1.6149858000417,383.635257157351,324.280345877356
25-May-2017 13:00:00,1.13249811149638,83.6396225149386,2.09563993682129,417.725030710623,293.962091141214
25-May-2017 14:00:00,1.91198431655869,76.5925143228232,2.1742869321408,575.483441843592,284.580647068438
25-May-2017 15:00:00,1.70229184376445,78.9340361342523,4.10053334058162,595.054553444201,290.904417097423
25-May-2017 16:00:00,2.07873277644302,75.7829962744663,3.08054230897634,614.62566504481,289.656320026223
25-May-2017 17:00:00,2.15456561875222,77.3158210570411,3.65738777080056,634.196776645419,292.767355575878
25-May-2017 18:00:00,3.1079227053522,68.0441901348537,2.17156453614897,516.577365357887,294.884375384617
25-May-2017 19:00:00,3.80424416346215,62.8917678486519,3.01974213182549,664.527758802788,297.153445606166
25-May-2017 20:00:00,3.97099262334648,58.1943811533967,2.81525994399477,451.378352980161,288.802823655165
25-May-2017 21:00:00,3.78580966035936,57.5219856388393,2.71604373451478,207.985690599305,284.116771580509
25-May-2017 22:00:00,1.74670223760299,79.3390275293155,2.81677238621245,47.3727722532109,286.668429818179
25-May-2017 23:00:00,0.973291039245014,85.7730341753558,0.79947695626713,8.27054126068054,256.784481523166
26-May-2017 00:00:00,-0.0850170252469906,88.9277215849735,0.966450577099312,0,253.007301384758
26-May-2017 01:00:00,-0.943897283445173,91.2653748386839,1.05749959860382,0,246.279789924846
26-May-2017 02:00:00,-1.59161868792049,89.4750121924604,0.893248373763464,0,241.230653858613
26-May-2017 03:00:00,-1.9322380293425,86.29591164956,0.962820715776873,0,237.530339962371
26-May-2017 04:00:00,-2.28961600994886,86.7489040213231,1.34153624708465,0,235.987703314218
26-May-2017 05:00:00,-2.81185710353132,88.350754842244,1.00698402853321,0,234.005293492481
26-May-2017 06:00:00,-3.1650454243416,87.4860926341432,1.18212483734088,0,233.332287822509
26-May-2017 07:00:00,-3.47968887502786,87.1959284194253,1.19724925951771,0,232.629358985417
26-May-2017 08:00:00,-3.36028357083933,86.1794993535515,0.736861848455062,17.5554879587626,232.640513775527
26-May-2017 09:00:00,-1.82016462979712,81.2705145769513,1.13735654769747,199.104418297278,236.01049980988
26-May-2017 10:00:00,0.996124685133697,66.7732667962826,0.530262241519591,347.256506694133,243.380872447442
26-May-2017 11:00:00,2.75703869742978,57.1531384593061,1.17577258002661,489.601024896828,249.9399554297
26-May-2017 12:00:00,3.58721978602475,55.183226619594,2.37544174709261,618.096192695663,254.925371970681
26-May-2017 13:00:00,4.2412256801942,52.8979083423306,3.57299349505386,729.641078548208,260.119874428666
26-May-2017 14:00:00,5.72038507120331,48.4020818890408,2.83552666971172,677.943717640673,289.649082692163
26-May-2017 15:00:00,6.31280296637025,44.9455328726916,4.24754272414039,626.246356733139,293.839609775205
26-May-2017 16:00:00,6.91401914710898,44.1432054884372,3.99133501246492,574.548995825604,298.526015970181
26-May-2017 17:00:00,7.09207968844275,47.9093859133804,4.77750247721644,522.851634918069,313.730105552753
26-May-2017 18:00:00,6.96638989456009,48.6200814730339,4.99892401788521,383.379411361546,316.246661613608
26-May-2017 19:00:00,7.15701941528213,50.2762551251307,4.63291300120597,370.23621917473,308.998106366454
26-May-2017 20:00:00,7.41049383294549,48.8986022893315,4.05999988914772,307.87728199911,293.609962747067
26-May-2017 21:00:00,7.81898566306414,48.2893302646106,4.32739967323404,370.081467275124,302.923880501141
26-May-2017 22:00:00,6.87421737904614,51.8131050857948,3.4426209758896,129.675631552762,285.995999593728
26-May-2017 23:00:00,5.68875313974284,55.8504237450514,2.90358656950745,13.1367645206672,269.172650578557
27-May-2017 00:00:00,3.65488279173158,67.4183917975076,1.20239156305783,0,258.88815542231
27-May-2017 01:00:00,2.18326478835543,74.6636613645416,1.12374456773832,0,254.598186926641
27-May-2017 02:00:00,0.961350508826161,79.3360323246665,1.34577108529416,0,252.003724395176
27-May-2017 03:00:00,0.675406227743108,80.3805206443932,0.98066753394553,0,250.668314532341
27-May-2017 04:00:00,-0.18514989437351,83.9583853627476,1.50790489102976,0,249.243998336426
27-May-2017 05:00:00,-0.436738965128637,84.662777028426,1.55085825001195,0,250.09220503519
27-May-2017 06:00:00,-0.666960770923711,86.4181096338448,1.66731630077352,0,254.221690627907
27-May-2017 07:00:00,-0.419561359964673,84.6608832127247,1.58050211747853,1.07927995541654,254.276955530496
27-May-2017 08:00:00,-0.493299372375834,86.8168609138094,1.38146472163147,28.1769326401443,251.36991541823
27-May-2017 09:00:00,1.69935908190718,78.8605676414306,1.25290713312844,198.632338756403,253.123984030512
27-May-2017 10:00:00,5.41852008289512,59.6443041146465,0.359961247808507,336.771798540605,261.262819897063
27-May-2017 11:00:00,6.21434596116217,54.2286197366024,2.67581277152442,480.517770152588,267.596239704793
27-May-2017 12:00:00,6.22900977044848,56.9862336013179,4.08268652241296,607.688429256549,270.32531222326
27-May-2017 13:00:00,7.19472635344692,52.5633266021594,4.96020549711253,710.484062441166,273.708776962329
27-May-2017 14:00:00,8.48933123043833,46.0785109136915,6.01770509571634,780.096686885526,276.990764096925
27-May-2017 15:00:00,9.86563447345347,39.776929373806,5.70493204509954,809.668735828241,281.006023753615
27-May-2017 16:00:00,9.81116889610431,43.9508213071227,7.42336889283074,794.691191506608,281.048186204328
27-May-2017 17:00:00,10.3453505201056,41.2150099758521,6.56611664384813,761.912394071002,283.261106222486
27-May-2017 18:00:00,10.8962907832913,37.0740325403537,5.63112486487662,692.683486982803,288.54108447294
27-May-2017 19:00:00,11.1225324122801,34.5849439870975,3.85430774754286,376.384588536334,285.432328572851
27-May-2017 20:00:00,11.0345495565622,35.5838483969186,4.66860663754328,378.515219918432,283.876146822421
27-May-2017 21:00:00,10.8648683348206,36.2258585756273,4.01553408794785,271.829289079277,282.502137844602
27-May-2017 22:00:00,9.8719189631476,39.6544525478836,2.98677089148,100.936893661799,279.105327195938
27-May-2017 23:00:00,8.10807218899426,46.928862683249,2.64737885783198,12.2393435517804,284.81527391359
28-May-2017 00:00:00,6.73805343567325,53.8217805347805,1.73900606189169,0,275.337796836275
28-May-2017 01:00:00,4.12014451208723,66.4834419765258,1.21721349679112,0,264.654650728714
28-May-2017 02:00:00,2.54860312257436,74.3134619316002,1.39144684026818,0,260.419393822632
28-May-2017 03:00:00,1.90695672480338,75.9511701703276,1.26440169398282,0,258.304343808178
28-May-2017 04:00:00,0.796696878839875,79.6962758563469,2.03937708632349,0,256.456521840923
28-May-2017 05:00:00,3.13452704505737,67.4999939703299,2.37816414308444,0,258.820120055647
28-May-2017 06:00:00,3.24345819975567,67.6437934089049,1.4123185428722,0,257.86319841835
28-May-2017 07:00:00,3.71395699485643,65.1727756489488,2.06327367336288,0.498399233048921,257.735405247527
28-May-2017 08:00:00,3.51264384165437,65.6448724174726,1.95952013722984,20.2636195063386,257.247139722492
28-May-2017 09:00:00,4.62520800050573,61.0397969460439,0.85755473742615,187.959981603592,259.576698121364
28-May-2017 10:00:00,5.86052919138248,55.3333828414651,1.54783336557658,335.378230578431,264.967693092437
28-May-2017 11:00:00,6.67311370883388,51.6094362219341,3.11109364177353,477.386878018128,269.499415104717
28-May-2017 12:00:00,7.30365750814523,49.5628814414251,4.14076430357198,605.692795086236,272.903861472802
28-May-2017 13:00:00,8.29451204992021,46.6476423287072,4.62474581323048,706.034308741927,277.306174640294
28-May-2017 14:00:00,9.64777216405686,42.561544437714,4.42238104450452,775.795688860484,281.404121391926
28-May-2017 15:00:00,10.8292562265539,37.3984877530124,3.9985947351098,804.504384019345,285.593364788805
28-May-2017 16:00:00,11.2440325463666,34.8297955984369,4.51252260067842,800.021281450021,286.185453965439
28-May-2017 17:00:00,12.1950853200788,33.1591117250441,4.66074193801133,752.067372279552,289.291553963121
28-May-2017 18:00:00,12.3082061345732,33.3297962384879,5.09753525047812,674.887634578701,291.387769203004
28-May-2017 19:00:00,12.4045683098832,31.78851918308,4.94326614427448,557.170250717785,290.648786490734
28-May-2017 20:00:00,11.1141530926879,36.8052413077551,5.87765294635892,385.807964792407,287.557869401813
28-May-2017 21:00:00,10.5003679325609,39.0100078098076,5.70523453354308,258.521385508871,284.087955039392
28-May-2017 22:00:00,9.66034114344512,40.8796550044282,5.59119639032979,109.539415408358,280.31345293591
28-May-2017 23:00:00,8.50818469952073,45.0615222728501,3.41872438885021,11.8014822001968,275.107530097575
29-May-2017 00:00:00,5.65879707220081,58.4932313912694,1.39749660913891,0,268.087780842797
29-May-2017 01:00:00,5.40888386536412,57.5154394165115,1.50608996036854,0,265.122377275133
29-May-2017 02:00:00,3.39281957148624,65.8173326317375,1.12979433660906,0,261.383530661468
29-May-2017 03:00:00,3.28493583173695,65.4419459804508,1.44891964454013,0,261.369786366511
29-May-2017 04:00:00,4.34010165138189,58.8760570365651,0.985809837485652,0,263.286462603671
29-May-2017 05:00:00,3.32808932763667,65.4547012827468,1.17728502224429,0,263.276857089965
29-May-2017 06:00:00,3.83818040781046,62.5482589347049,1.32641182490782,0,265.031633942889
29-May-2017 07:00:00,3.08215629760626,68.3425191876147,1.25169717935429,0.935480777571558,263.229626292158
29-May-2017 08:00:00,2.41118228126265,72.4966075765119,1.23899266472575,21.5393103016725,262.460631882687
29-May-2017 09:00:00,4.62018040875042,65.5922049250714,0.843640269023468,191.330394194129,268.551921920966
29-May-2017 10:00:00,7.47962321958096,53.9444244373708,1.35968555369684,342.237522281377,279.367022113122
29-May-2017 11:00:00,7.8692615806172,52.6353763646476,3.62623146111629,479.765202793677,284.302507688849
29-May-2017 12:00:00,9.15548713801643,49.8240309293293,4.31892999681502,629.011746072868,290.225435647035
29-May-2017 13:00:00,10.7559371801223,45.1148584145032,3.90663824827468,689.3716402651,308.163422637447
29-May-2017 14:00:00,11.357153360861,44.0094773461814,5.16620012716092,829.93844191407,301.566692238567
29-May-2017 15:00:00,12.3228699438595,41.7236886839998,5.66863343187515,873.365837486054,307.120228436958
29-May-2017 16:00:00,12.063111036502,42.2910408810333,6.21190267646682,815.530436331234,298.087902735602
29-May-2017 17:00:00,12.3731458614126,41.0661475552007,6.55371461766313,811.553029128111,304.93322559979
29-May-2017 18:00:00,12.1825163406905,41.7713275669842,6.80598997957262,714.373990465371,301.104830809964
29-May-2017 19:00:00,12.4736976965187,37.7497794741583,5.61297555826442,563.971695273546,293.765133845204
29-May-2017 20:00:00,12.2411715778358,37.1495863180829,5.31623439515506,427.683631689536,288.889273278518
29-May-2017 21:00:00,9.6121600557901,47.2060305503655,7.08125446319089,273.958955315504,282.892334173253
29-May-2017 22:00:00,7.86507192082112,54.1753814767349,7.25548780666795,108.636815097099,278.700966054449
29-May-2017 23:00:00,8.1855808952219,53.4920826658455,5.67044836253637,8.70061141061802,277.300309522478
30-May-2017 00:00:00,6.9056398275168,58.5138930812693,2.47828781789504,0,274.260297229694
30-May-2017 01:00:00,7.35183859580025,56.0579115903758,1.54904331935073,0,276.475784620179
30-May-2017 02:00:00,6.12908638431176,60.9017546725037,2.03786464410581,0,278.487608561075
30-May-2017 03:00:00,6.8155621419009,58.0985543132924,3.17038137670669,0,278.958345130222
30-May-2017 04:00:00,6.56627738403362,60.5980791008165,2.77291156189965,0,278.826346780587
30-May-2017 05:00:00,6.53904459535904,61.7275597343222,3.40571738577814,0,278.996479462285
30-May-2017 06:00:00,5.86471885117857,65.0922059831722,2.84006399636477,0,274.109619033128
30-May-2017 07:00:00,5.67786002427301,65.2473089543533,2.66462069911356,1.08924777661877,270.884158354765
30-May-2017 08:00:00,5.9087102790375,63.894021838073,1.91505433602997,22.5717555885682,271.508693805806
30-May-2017 09:00:00,7.68282171969126,56.8676390328648,3.42810153059984,202.789817536973,277.96231532998
30-May-2017 10:00:00,9.10730605036141,53.519212954476,3.66494998188897,336.752043852784,289.676283559316
30-May-2017 11:00:00,10.4479971851098,47.9351723629998,2.18578149299519,461.22854959628,287.329638854959
30-May-2017 12:00:00,10.6805233037927,45.1883422652827,3.18127096067401,591.855580878325,288.736071974665
30-May-2017 13:00:00,10.8313510564519,44.8724650026133,6.39248827725814,695.415979222855,290.68408786023
30-May-2017 14:00:00,10.2720314736741,47.3289815638254,7.99567702800191,751.238558396857,291.780975554383
